id,latitude,longitude,location,date,crime_severity
1854,28.737405,77.068459,Rohini,2023-08-16,Low
1855,28.548473,77.252551,Nehru Place,2023-11-07,High
1856,28.737926,77.067232,Rohini,2023-03-20,Low
1857,28.548441,77.19957,Hauz Khas,2023-03-21,Medium
1858,28.521543,77.206712,Saket,2023-02-10,High
1859,28.631494,77.217792,Connaught Place,2023-07-21,Low
1860,28.537725,77.257395,Kalkaji,2023-01-20,Low
1861,28.611847,77.037901,Dwarka,2023-06-29,Low
1862,28.643388,77.125705,Rajouri Garden,2023-08-20,Low
1863,28.697296,77.1415,Pitampura,2023-12-31,Medium
1864,28.519278,77.165617,Vasant Kunj,2023-09-19,Medium
1865,28.699898,77.139973,Pitampura,2023-11-25,Low
1866,28.6137,77.040027,Dwarka,2023-10-26,Medium
1867,28.64367,77.122187,Rajouri Garden,2023-12-18,Low
1868,28.603665,77.309295,Mayur Vihar,2023-08-24,Medium
1869,28.736935,77.065174,Rohini,2023-08-01,Medium
1870,28.549841,77.198672,Hauz Khas,2023-10-09,Low
1871,28.545122,77.236394,Greater Kailash,2023-01-02,Low
1872,28.52241,77.208172,Saket,2023-01-07,Low
1873,28.521231,77.162981,Vasant Kunj,2023-11-21,Low
1874,28.566504,77.244697,Lajpat Nagar,2023-12-11,Low
1875,28.652923,77.192071,Karol Bagh,2023-10-06,Low
1876,28.641866,77.125108,Rajouri Garden,2023-11-15,Medium
1877,28.550118,77.250525,Nehru Place,2023-05-17,High
1878,28.520737,77.164078,Vasant Kunj,2023-06-20,Medium
1879,28.601411,77.307132,Mayur Vihar,2023-03-10,Medium
1880,28.736546,77.067501,Rohini,2023-09-28,Low
1881,28.632301,77.218495,Connaught Place,2023-09-17,Medium
1882,28.612727,77.040395,Dwarka,2023-04-22,Medium
1883,28.698124,77.141909,Pitampura,2023-03-13,High
1884,28.655837,77.230609,Chandni Chowk,2023-09-14,Low
1885,28.549144,77.198286,Hauz Khas,2023-08-01,High
1886,28.566911,77.24305,Lajpat Nagar,2023-11-07,Medium
1887,28.547538,77.198137,Hauz Khas,2023-03-03,Medium
1888,28.550316,77.20136,Hauz Khas,2023-01-22,High
1889,28.655432,77.231766,Chandni Chowk,2023-01-06,Medium
1890,28.519809,77.164627,Vasant Kunj,2023-10-19,Low
1891,28.538317,77.258683,Kalkaji,2023-03-23,Low
1892,28.631688,77.219548,Connaught Place,2023-08-11,Medium
1893,28.549949,77.198478,Hauz Khas,2023-11-22,Low
1894,28.614128,77.037339,Dwarka,2023-04-01,Medium
1895,28.651734,77.190839,Karol Bagh,2023-01-18,Low
1896,28.548692,77.249583,Nehru Place,2023-08-16,Medium
1897,28.699977,77.142535,Pitampura,2023-11-23,Low
1898,28.612736,77.038862,Dwarka,2023-01-04,Medium
1899,28.53788,77.259525,Kalkaji,2023-11-22,Medium
1900,28.521623,77.165502,Vasant Kunj,2023-11-16,Low
1901,28.650315,77.19126,Karol Bagh,2023-08-06,Low
1902,28.537716,77.258487,Kalkaji,2023-10-07,Medium
1903,28.522296,77.166023,Vasant Kunj,2023-01-24,Medium
1904,28.631318,77.21857,Connaught Place,2023-05-03,Medium
1905,28.522013,77.165187,Vasant Kunj,2023-06-17,Low
1906,28.736471,77.066195,Rohini,2023-09-08,Low
1907,28.644391,77.124779,Rajouri Garden,2023-08-21,Medium
1908,28.699063,77.142403,Pitampura,2023-01-25,Low
1909,28.53685,77.260471,Kalkaji,2023-12-15,Medium
1910,28.548856,77.252162,Nehru Place,2023-04-07,Medium
1911,28.538172,77.257353,Kalkaji,2023-11-08,High
1912,28.634382,77.219469,Connaught Place,2023-09-16,Low
1913,28.642601,77.124658,Rajouri Garden,2023-10-31,Medium
1914,28.61477,77.040015,Dwarka,2023-07-30,High
1915,28.73569,77.065919,Rohini,2023-04-02,Low
1916,28.56881,77.242119,Lajpat Nagar,2023-09-04,Low
1917,28.698604,77.139898,Pitampura,2023-10-14,Medium
1918,28.656239,77.229318,Chandni Chowk,2023-04-01,Medium
1919,28.641968,77.123778,Rajouri Garden,2023-02-05,Medium
1920,28.521123,77.165322,Vasant Kunj,2023-11-04,Low
1921,28.601223,77.309021,Mayur Vihar,2023-08-11,Medium
1922,28.547733,77.252562,Nehru Place,2023-12-29,Medium
1923,28.547672,77.201263,Hauz Khas,2023-05-28,Medium
1924,28.565511,77.24188,Lajpat Nagar,2023-03-09,Medium
1925,28.604011,77.307711,Mayur Vihar,2023-02-14,Medium
1926,28.567006,77.245292,Lajpat Nagar,2023-08-14,High
1927,28.523107,77.20765,Saket,2023-08-07,Low
1928,28.642462,77.12527,Rajouri Garden,2023-09-27,Low
1929,28.698587,77.140413,Pitampura,2023-01-04,Medium
1930,28.652137,77.190055,Karol Bagh,2023-06-21,High
1931,28.612582,77.039449,Dwarka,2023-12-23,Medium
1932,28.546992,77.234198,Greater Kailash,2023-03-11,Medium
1933,28.631735,77.219909,Connaught Place,2023-09-27,Medium
1934,28.738118,77.066638,Rohini,2023-01-31,Medium
1935,28.656589,77.230486,Chandni Chowk,2023-06-12,Low
1936,28.603139,77.30714,Mayur Vihar,2023-05-10,High
1937,28.520679,77.166379,Vasant Kunj,2023-04-02,Low
1938,28.536534,77.257995,Kalkaji,2023-07-01,Medium
1939,28.550078,77.250439,Nehru Place,2023-09-07,High
1940,28.601669,77.308011,Mayur Vihar,2023-04-23,Low
1941,28.633743,77.221617,Connaught Place,2023-08-23,Low
1942,28.546562,77.237111,Greater Kailash,2023-08-29,Low
1943,28.548259,77.199496,Hauz Khas,2023-02-19,High
1944,28.547548,77.235279,Greater Kailash,2023-04-21,Medium
1945,28.550997,77.198184,Hauz Khas,2023-06-18,Low
1946,28.520504,77.166321,Vasant Kunj,2023-08-01,Medium
1947,28.522308,77.205601,Saket,2023-08-28,Medium
1948,28.634107,77.219517,Connaught Place,2023-06-18,Low
1949,28.644298,77.125188,Rajouri Garden,2023-07-15,Low
1950,28.614478,77.039092,Dwarka,2023-09-12,Low
1951,28.602003,77.306359,Mayur Vihar,2023-07-22,Medium
1952,28.614547,77.038789,Dwarka,2023-07-25,Low
1953,28.657965,77.230549,Chandni Chowk,2023-02-07,Low
1954,28.602681,77.30619,Mayur Vihar,2023-09-15,Medium
1955,28.600111,77.308973,Mayur Vihar,2023-09-16,Low
1956,28.549697,77.250969,Nehru Place,2023-02-07,High
1957,28.651611,77.191628,Karol Bagh,2023-12-05,Low
1958,28.545159,77.235195,Greater Kailash,2023-08-04,Low
1959,28.614535,77.039962,Dwarka,2023-10-08,Low
1960,28.547495,77.236585,Greater Kailash,2023-09-18,High
1961,28.654471,77.228193,Chandni Chowk,2023-01-09,Low
1962,28.549848,77.251241,Nehru Place,2023-12-06,Medium
1963,28.65818,77.229303,Chandni Chowk,2023-01-06,Low
1964,28.601951,77.307528,Mayur Vihar,2023-08-24,High
1965,28.544521,77.235044,Greater Kailash,2023-04-18,Low
1966,28.535984,77.257684,Kalkaji,2023-08-30,Medium
1967,28.603612,77.307551,Mayur Vihar,2023-11-28,Medium
1968,28.656503,77.231457,Chandni Chowk,2023-02-07,Medium
1969,28.600874,77.308187,Mayur Vihar,2023-10-01,Low
1970,28.700003,77.141146,Pitampura,2023-03-31,Medium
1971,28.568125,77.243639,Lajpat Nagar,2023-04-13,High
1972,28.601409,77.307438,Mayur Vihar,2023-12-15,Medium
1973,28.545922,77.236537,Greater Kailash,2023-12-29,Medium
1974,28.650392,77.191878,Karol Bagh,2023-08-23,Medium
1975,28.53725,77.261196,Kalkaji,2023-09-21,Low
1976,28.601737,77.30838,Mayur Vihar,2023-09-23,Low
1977,28.547512,77.252118,Nehru Place,2023-12-06,Medium
1978,28.656849,77.230517,Chandni Chowk,2023-09-08,High
1979,28.521464,77.164966,Vasant Kunj,2023-12-01,Low
1980,28.614441,77.039572,Dwarka,2023-05-16,Medium
1981,28.53928,77.258571,Kalkaji,2023-03-22,Low
1982,28.54941,77.201223,Hauz Khas,2023-07-20,High
1983,28.547367,77.237708,Greater Kailash,2023-09-12,Medium
1984,28.63413,77.218868,Connaught Place,2023-10-04,Low
1985,28.631285,77.219118,Connaught Place,2023-11-11,Medium
1986,28.522414,77.166351,Vasant Kunj,2023-12-01,Low
1987,28.654673,77.23191,Chandni Chowk,2023-11-27,Medium
1988,28.613746,77.040412,Dwarka,2023-07-22,Low
1989,28.655611,77.231557,Chandni Chowk,2023-01-01,Medium
1990,28.634039,77.220597,Connaught Place,2023-10-14,Medium
1991,28.643995,77.125185,Rajouri Garden,2023-01-27,Medium
1992,28.64303,77.124844,Rajouri Garden,2023-05-11,Low
1993,28.565211,77.244821,Lajpat Nagar,2023-11-20,High
1994,28.611618,77.038232,Dwarka,2023-01-02,Low
1995,28.653397,77.189547,Karol Bagh,2023-03-29,Low
1996,28.546989,77.235553,Greater Kailash,2023-06-03,High
1997,28.738395,77.068776,Rohini,2023-08-06,Low
1998,28.631977,77.219177,Connaught Place,2023-12-16,High
1999,28.565432,77.243662,Lajpat Nagar,2023-03-04,Medium
2000,28.69693,77.141552,Pitampura,2023-09-08,Medium
2001,28.643231,77.123532,Rajouri Garden,2023-03-18,Medium
2002,28.65044,77.19117,Karol Bagh,2023-11-02,Low
2003,28.652321,77.190095,Karol Bagh,2023-01-04,Low
2004,28.735329,77.068948,Rohini,2023-10-19,High
2005,28.643911,77.123958,Rajouri Garden,2023-02-09,Low
2006,28.643769,77.122786,Rajouri Garden,2023-02-26,High
2007,28.65633,77.229919,Chandni Chowk,2023-05-22,Medium
2008,28.54642,77.236158,Greater Kailash,2023-02-28,Medium
2009,28.642864,77.1234,Rajouri Garden,2023-05-19,High
2010,28.601266,77.308191,Mayur Vihar,2023-08-28,High
2011,28.645046,77.124453,Rajouri Garden,2023-07-04,Low
2012,28.521361,77.163376,Vasant Kunj,2023-02-20,Low
2013,28.738767,77.065509,Rohini,2023-04-20,Low
2014,28.547255,77.234234,Greater Kailash,2023-03-08,Medium
2015,28.63228,77.22063,Connaught Place,2023-10-31,Medium
2016,28.521168,77.206365,Saket,2023-03-25,Medium
2017,28.538741,77.260209,Kalkaji,2023-06-18,High
2018,28.6319,77.218073,Connaught Place,2023-11-30,Low
2019,28.54803,77.200949,Hauz Khas,2023-07-11,Low
2020,28.603891,77.308126,Mayur Vihar,2023-05-04,Medium
2021,28.54934,77.201904,Hauz Khas,2023-06-02,Medium
2022,28.522364,77.206664,Saket,2023-07-16,Medium
2023,28.632303,77.22033,Connaught Place,2023-09-10,Low
2024,28.544786,77.236996,Greater Kailash,2023-12-20,Medium
2025,28.568469,77.242422,Lajpat Nagar,2023-05-29,Medium
2026,28.600923,77.308557,Mayur Vihar,2023-07-03,High
2027,28.631105,77.218838,Connaught Place,2023-03-16,Medium
2028,28.538424,77.25797,Kalkaji,2023-02-20,Low
2029,28.631934,77.220234,Connaught Place,2023-05-27,Low
2030,28.603411,77.308478,Mayur Vihar,2023-11-09,Low
2031,28.696877,77.142446,Pitampura,2023-08-10,Medium
2032,28.61172,77.037876,Dwarka,2023-09-13,Medium
2033,28.651366,77.190922,Karol Bagh,2023-05-23,High
2034,28.634376,77.22033,Connaught Place,2023-07-30,Low
2035,28.655715,77.231874,Chandni Chowk,2023-10-09,Low
2036,28.536447,77.259513,Kalkaji,2023-07-29,Medium
2037,28.547158,77.237664,Greater Kailash,2023-04-16,Low
2038,28.60031,77.307872,Mayur Vihar,2023-11-11,Low
2039,28.550425,77.200857,Hauz Khas,2023-08-02,Low
2040,28.547146,77.236297,Greater Kailash,2023-08-09,Low
2041,28.521418,77.207034,Saket,2023-03-30,Low
2042,28.739194,77.066969,Rohini,2023-10-09,Low
2043,28.547473,77.251047,Nehru Place,2023-11-23,High
2044,28.544368,77.234937,Greater Kailash,2023-02-12,Medium
2045,28.566486,77.245357,Lajpat Nagar,2023-04-21,High
2046,28.654627,77.231597,Chandni Chowk,2023-01-07,Low
2047,28.656228,77.231161,Chandni Chowk,2023-12-24,Medium
2048,28.654903,77.228401,Chandni Chowk,2023-02-18,Low
2049,28.52158,77.165854,Vasant Kunj,2023-04-12,Low
2050,28.547333,77.250346,Nehru Place,2023-01-28,Medium
2051,28.64283,77.123146,Rajouri Garden,2023-10-01,Medium
2052,28.568025,77.244166,Lajpat Nagar,2023-07-03,Low
2053,28.634777,77.218929,Connaught Place,2023-01-29,Low
2054,28.644802,77.125077,Rajouri Garden,2023-09-15,Low
2055,28.699209,77.141286,Pitampura,2023-07-25,Medium
2056,28.655034,77.231154,Chandni Chowk,2023-01-16,Low
2057,28.73778,77.068444,Rohini,2023-01-12,Medium
2058,28.567412,77.243958,Lajpat Nagar,2023-06-27,Low
2059,28.602707,77.308084,Mayur Vihar,2023-10-10,Low
2060,28.602551,77.309087,Mayur Vihar,2023-12-26,Low
2061,28.736931,77.067385,Rohini,2023-06-23,Medium
2062,28.64215,77.125338,Rajouri Garden,2023-10-08,Low
2063,28.612191,77.03792,Dwarka,2023-01-06,Low
2064,28.736116,77.066278,Rohini,2023-02-13,Medium
2065,28.601462,77.305808,Mayur Vihar,2023-11-11,Medium
2066,28.611267,77.040941,Dwarka,2023-08-31,Low
2067,28.699709,77.142734,Pitampura,2023-10-04,Medium
2068,28.549059,77.249173,Nehru Place,2023-08-23,Medium
2069,28.651884,77.188997,Karol Bagh,2023-08-07,Medium
2070,28.611657,77.040305,Dwarka,2023-06-30,Medium
2071,28.524415,77.204687,Saket,2023-04-28,Medium
2072,28.547069,77.235841,Greater Kailash,2023-12-12,Low
2073,28.657694,77.230666,Chandni Chowk,2023-11-18,High
2074,28.652722,77.190251,Karol Bagh,2023-11-26,Low
2075,28.567755,77.245709,Lajpat Nagar,2023-06-04,Low
2076,28.551123,77.199861,Hauz Khas,2023-09-22,Medium
2077,28.655477,77.229693,Chandni Chowk,2023-04-03,High
2078,28.603907,77.306123,Mayur Vihar,2023-05-07,Medium
2079,28.64232,77.121923,Rajouri Garden,2023-04-10,Medium
2080,28.645605,77.123498,Rajouri Garden,2023-03-21,Medium
2081,28.603168,77.309006,Mayur Vihar,2023-07-26,Medium
2082,28.645279,77.122425,Rajouri Garden,2023-02-24,Low
2083,28.698236,77.141334,Pitampura,2023-03-07,Low
2084,28.519217,77.16599,Vasant Kunj,2023-06-12,High
2085,28.538985,77.25845,Kalkaji,2023-12-21,Medium
2086,28.545486,77.23417,Greater Kailash,2023-11-01,Low
2087,28.521104,77.166132,Vasant Kunj,2023-02-14,Medium
2088,28.602902,77.308628,Mayur Vihar,2023-01-05,Medium
2089,28.522018,77.166288,Vasant Kunj,2023-12-27,Low
2090,28.65523,77.231814,Chandni Chowk,2023-07-09,Low
2091,28.521317,77.165301,Vasant Kunj,2023-06-10,High
2092,28.699432,77.13979,Pitampura,2023-08-19,High
2093,28.631244,77.220132,Connaught Place,2023-10-31,Low
2094,28.736374,77.067805,Rohini,2023-01-25,Medium
2095,28.520153,77.162815,Vasant Kunj,2023-12-24,Low
2096,28.600977,77.306057,Mayur Vihar,2023-12-12,Low
2097,28.55025,77.200341,Hauz Khas,2023-03-17,High
2098,28.601161,77.306092,Mayur Vihar,2023-06-07,Medium
2099,28.651861,77.189697,Karol Bagh,2023-05-28,Low
2100,28.644049,77.12585,Rajouri Garden,2023-09-30,Low
2101,28.519762,77.163957,Vasant Kunj,2023-05-08,Low
2102,28.657927,77.230487,Chandni Chowk,2023-02-12,Low
2103,28.655348,77.229146,Chandni Chowk,2023-08-19,Medium
2104,28.697758,77.142766,Pitampura,2023-02-20,Medium
2105,28.52332,77.207678,Saket,2023-11-11,Low
2106,28.631507,77.219878,Connaught Place,2023-05-03,Low
2107,28.518759,77.165785,Vasant Kunj,2023-09-21,Low
2108,28.521089,77.206167,Saket,2023-01-15,Medium
2109,28.601104,77.309713,Mayur Vihar,2023-08-28,High
2110,28.549641,77.251402,Nehru Place,2023-09-24,Medium
2111,28.602092,77.308882,Mayur Vihar,2023-06-03,Low
2112,28.547815,77.236299,Greater Kailash,2023-04-26,Medium
2113,28.568052,77.243846,Lajpat Nagar,2023-11-30,High
2114,28.567622,77.244835,Lajpat Nagar,2023-02-08,High
2115,28.738721,77.065749,Rohini,2023-09-30,Low
2116,28.650649,77.192033,Karol Bagh,2023-04-24,Low
2117,28.600425,77.306342,Mayur Vihar,2023-03-13,Low
2118,28.643392,77.124068,Rajouri Garden,2023-11-09,High
2119,28.655579,77.22813,Chandni Chowk,2023-06-17,Medium
2120,28.641828,77.125374,Rajouri Garden,2023-11-05,Low
2121,28.657863,77.231062,Chandni Chowk,2023-03-24,High
2122,28.654716,77.230725,Chandni Chowk,2023-07-25,Medium
2123,28.536002,77.261079,Kalkaji,2023-04-04,Low
2124,28.644123,77.122804,Rajouri Garden,2023-05-28,Low
2125,28.738425,77.066757,Rohini,2023-02-21,Medium
2126,28.737799,77.067759,Rohini,2023-05-16,Low
2127,28.539395,77.259817,Kalkaji,2023-11-10,Low
2128,28.697478,77.142247,Pitampura,2023-06-10,Low
2129,28.737875,77.068397,Rohini,2023-08-29,Medium
2130,28.522703,77.206797,Saket,2023-03-06,Low
2131,28.568179,77.24478,Lajpat Nagar,2023-10-08,Low
2132,28.519783,77.166495,Vasant Kunj,2023-06-27,Medium
2133,28.736988,77.065991,Rohini,2023-10-31,High
2134,28.600657,77.309701,Mayur Vihar,2023-07-20,Medium
2135,28.549455,77.200383,Hauz Khas,2023-04-03,Low
2136,28.539122,77.258218,Kalkaji,2023-02-24,Medium
2137,28.569007,77.244404,Lajpat Nagar,2023-06-09,Low
2138,28.545614,77.23572,Greater Kailash,2023-05-14,Medium
2139,28.658001,77.228942,Chandni Chowk,2023-11-23,Medium
2140,28.738531,77.066034,Rohini,2023-04-19,Low
2141,28.633342,77.21838,Connaught Place,2023-01-08,Low
2142,28.634387,77.217916,Connaught Place,2023-06-16,Medium
2143,28.520739,77.1634,Vasant Kunj,2023-09-07,Low
2144,28.551343,77.199002,Hauz Khas,2023-07-18,Low
2145,28.522061,77.164099,Vasant Kunj,2023-01-11,Low
2146,28.603901,77.30874,Mayur Vihar,2023-04-22,Medium
2147,28.613331,77.037073,Dwarka,2023-04-25,Low
2148,28.632645,77.220088,Connaught Place,2023-02-10,Medium
2149,28.632301,77.218098,Connaught Place,2023-01-21,Medium
2150,28.523399,77.204921,Saket,2023-07-25,Low
2151,28.652714,77.191552,Karol Bagh,2023-05-14,Medium
2152,28.549953,77.198224,Hauz Khas,2023-05-10,Low
2153,28.643667,77.123942,Rajouri Garden,2023-06-27,Medium
2154,28.602774,77.308444,Mayur Vihar,2023-01-20,High
2155,28.551056,77.252084,Nehru Place,2023-10-29,Medium
2156,28.520649,77.206627,Saket,2023-10-01,Low
2157,28.632775,77.22121,Connaught Place,2023-10-11,High
2158,28.548718,77.200208,Hauz Khas,2023-08-16,High
2159,28.567534,77.245058,Lajpat Nagar,2023-05-17,Medium
2160,28.698984,77.143018,Pitampura,2023-07-11,High
2161,28.656791,77.22867,Chandni Chowk,2023-08-18,Low
2162,28.603275,77.306013,Mayur Vihar,2023-04-21,Low
2163,28.550031,77.2499,Nehru Place,2023-02-12,Medium
2164,28.643627,77.122724,Rajouri Garden,2023-03-08,High
2165,28.523447,77.205207,Saket,2023-04-08,Medium
2166,28.521718,77.206937,Saket,2023-06-08,High
2167,28.547861,77.249832,Nehru Place,2023-07-27,High
2168,28.634645,77.221128,Connaught Place,2023-04-17,Medium
2169,28.5509,77.251926,Nehru Place,2023-06-05,High
2170,28.644971,77.124825,Rajouri Garden,2023-07-27,Medium
2171,28.641745,77.123713,Rajouri Garden,2023-06-26,Medium
2172,28.644932,77.122922,Rajouri Garden,2023-06-15,High
2173,28.518565,77.165918,Vasant Kunj,2023-04-05,High
2174,28.73626,77.06884,Rohini,2023-07-20,Medium
2175,28.632836,77.219479,Connaught Place,2023-02-18,Medium
2176,28.633303,77.217716,Connaught Place,2023-09-05,Medium
2177,28.520965,77.205399,Saket,2023-02-05,Medium
2178,28.634677,77.218914,Connaught Place,2023-06-30,Medium
2179,28.521838,77.166466,Vasant Kunj,2023-02-05,High
2180,28.522736,77.206756,Saket,2023-12-23,Low
2181,28.631111,77.219136,Connaught Place,2023-04-08,Low
2182,28.521545,77.166583,Vasant Kunj,2023-06-04,Medium
2183,28.698012,77.142853,Pitampura,2023-11-06,High
2184,28.737151,77.068477,Rohini,2023-07-11,Low
2185,28.546851,77.234776,Greater Kailash,2023-02-09,Low
2186,28.537666,77.259777,Kalkaji,2023-01-29,Low
2187,28.537402,77.257385,Kalkaji,2023-05-15,Medium
2188,28.643888,77.125116,Rajouri Garden,2023-04-29,High
2189,28.549153,77.25247,Nehru Place,2023-06-02,High
2190,28.538343,77.258825,Kalkaji,2023-01-21,Medium
2191,28.523136,77.207558,Saket,2023-09-16,Medium
2192,28.521505,77.165777,Vasant Kunj,2023-03-31,Medium
2193,28.612598,77.0394,Dwarka,2023-01-21,High
2194,28.550099,77.201346,Hauz Khas,2023-12-27,Low
2195,28.56533,77.242418,Lajpat Nagar,2023-01-01,Low
2196,28.652369,77.18966,Karol Bagh,2023-04-10,Medium
2197,28.545024,77.234323,Greater Kailash,2023-06-01,Low
2198,28.548068,77.199277,Hauz Khas,2023-06-18,Medium
2199,28.536723,77.260686,Kalkaji,2023-04-17,Low
2200,28.655921,77.231249,Chandni Chowk,2023-08-20,High
2201,28.656781,77.228579,Chandni Chowk,2023-06-27,Medium
2202,28.523137,77.208408,Saket,2023-04-21,Low
2203,28.548264,77.235519,Greater Kailash,2023-08-31,Low
2204,28.567853,77.242538,Lajpat Nagar,2023-10-25,Medium
2205,28.550477,77.199694,Hauz Khas,2023-06-24,High
2206,28.651502,77.19246,Karol Bagh,2023-12-07,High
2207,28.546094,77.237963,Greater Kailash,2023-02-02,Low
2208,28.549563,77.199055,Hauz Khas,2023-10-01,Medium
2209,28.519167,77.16588,Vasant Kunj,2023-07-10,Low
2210,28.600777,77.309048,Mayur Vihar,2023-03-30,Medium
2211,28.73873,77.068507,Rohini,2023-01-31,Low
2212,28.697321,77.141196,Pitampura,2023-08-19,High
2213,28.632772,77.218339,Connaught Place,2023-05-22,Low
2214,28.603527,77.306788,Mayur Vihar,2023-01-16,Low
2215,28.611214,77.037054,Dwarka,2023-07-10,Medium
2216,28.550593,77.198191,Hauz Khas,2023-03-03,High
2217,28.613602,77.039238,Dwarka,2023-03-18,Medium
2218,28.735511,77.068586,Rohini,2023-08-01,Low
2219,28.566407,77.243007,Lajpat Nagar,2023-06-25,Medium
2220,28.548207,77.250519,Nehru Place,2023-06-23,Medium
2221,28.549496,77.249392,Nehru Place,2023-09-18,High
2222,28.565874,77.244265,Lajpat Nagar,2023-04-27,Medium
2223,28.634007,77.218187,Connaught Place,2023-08-29,Medium
2224,28.523209,77.205245,Saket,2023-01-06,High
2225,28.655084,77.230267,Chandni Chowk,2023-01-13,Medium
2226,28.613089,77.038806,Dwarka,2023-06-05,Low
2227,28.567865,77.245384,Lajpat Nagar,2023-03-05,High
2228,28.651736,77.189556,Karol Bagh,2023-07-01,Medium
2229,28.535714,77.25877,Kalkaji,2023-11-03,Low
2230,28.613401,77.039867,Dwarka,2023-02-01,Low
2231,28.518689,77.163818,Vasant Kunj,2023-06-05,Medium
2232,28.613323,77.037921,Dwarka,2023-06-06,High
2233,28.547896,77.198498,Hauz Khas,2023-06-17,Medium
2234,28.547672,77.23692,Greater Kailash,2023-07-25,Low
2235,28.547965,77.201446,Hauz Khas,2023-09-16,Medium
2236,28.696883,77.140383,Pitampura,2023-12-10,High
2237,28.699799,77.142496,Pitampura,2023-11-18,Medium
2238,28.632101,77.22105,Connaught Place,2023-01-16,Low
2239,28.613369,77.038926,Dwarka,2023-06-17,Medium
2240,28.548725,77.199041,Hauz Khas,2023-01-01,Low
2241,28.633124,77.22147,Connaught Place,2023-08-12,High
2242,28.601738,77.309252,Mayur Vihar,2023-07-23,Medium
2243,28.550242,77.252085,Nehru Place,2023-08-31,Low
2244,28.547965,77.200207,Hauz Khas,2023-12-18,Medium
2245,28.696736,77.142767,Pitampura,2023-12-01,Medium
2246,28.644711,77.124399,Rajouri Garden,2023-07-25,Medium
2247,28.631736,77.219482,Connaught Place,2023-12-19,Low
2248,28.547402,77.236794,Greater Kailash,2023-01-15,Low
2249,28.698078,77.141036,Pitampura,2023-08-09,High
2250,28.738234,77.066574,Rohini,2023-02-18,High
2251,28.696988,77.142744,Pitampura,2023-11-17,Medium
2252,28.612501,77.038133,Dwarka,2023-07-06,Medium
2253,28.52221,77.166446,Vasant Kunj,2023-12-06,Low
2254,28.643978,77.122724,Rajouri Garden,2023-04-05,Medium
2255,28.569184,77.241837,Lajpat Nagar,2023-06-05,Low
2256,28.602592,77.306234,Mayur Vihar,2023-04-26,Low
2257,28.520672,77.20791,Saket,2023-01-19,Medium
2258,28.538847,77.259543,Kalkaji,2023-12-27,Medium
2259,28.634158,77.220955,Connaught Place,2023-09-21,Low
2260,28.612661,77.038495,Dwarka,2023-03-17,High
2261,28.537236,77.257662,Kalkaji,2023-04-04,Medium
2262,28.611071,77.038095,Dwarka,2023-07-05,Low
2263,28.656905,77.229986,Chandni Chowk,2023-07-26,High
2264,28.633337,77.219738,Connaught Place,2023-10-25,High
2265,28.644358,77.125398,Rajouri Garden,2023-05-11,Low
2266,28.632993,77.221137,Connaught Place,2023-05-20,Low
2267,28.566371,77.245757,Lajpat Nagar,2023-03-18,Low
2268,28.656527,77.228683,Chandni Chowk,2023-02-02,Low
2269,28.643606,77.124553,Rajouri Garden,2023-01-11,Low
2270,28.65635,77.229978,Chandni Chowk,2023-10-20,Low
2271,28.738854,77.066322,Rohini,2023-09-07,Medium
2272,28.548033,77.23752,Greater Kailash,2023-03-11,High
2273,28.643915,77.1234,Rajouri Garden,2023-05-26,Medium
2274,28.535776,77.260442,Kalkaji,2023-08-08,Medium
2275,28.654926,77.229428,Chandni Chowk,2023-12-20,Medium
2276,28.521696,77.207796,Saket,2023-03-12,High
2277,28.613527,77.040092,Dwarka,2023-08-29,Low
2278,28.521838,77.206945,Saket,2023-05-05,Low
2279,28.63194,77.219904,Connaught Place,2023-04-28,High
2280,28.550575,77.198881,Hauz Khas,2023-02-10,High
2281,28.69673,77.141743,Pitampura,2023-08-31,High
2282,28.522067,77.16594,Vasant Kunj,2023-02-13,High
2283,28.521411,77.165094,Vasant Kunj,2023-03-22,Medium
2284,28.654696,77.231543,Chandni Chowk,2023-12-09,Medium
2285,28.737575,77.068498,Rohini,2023-02-19,Low
2286,28.644318,77.123011,Rajouri Garden,2023-12-13,Medium
2287,28.567685,77.242849,Lajpat Nagar,2023-10-11,Low
2288,28.60328,77.30587,Mayur Vihar,2023-03-20,Low
2289,28.547253,77.237564,Greater Kailash,2023-05-14,Low
2290,28.738514,77.067379,Rohini,2023-09-14,Low
2291,28.521451,77.208009,Saket,2023-06-15,Medium
2292,28.522155,77.163113,Vasant Kunj,2023-07-14,High
2293,28.545317,77.235704,Greater Kailash,2023-04-07,High
2294,28.522414,77.205656,Saket,2023-10-20,Low
2295,28.550772,77.201757,Hauz Khas,2023-12-27,Low
2296,28.632995,77.219722,Connaught Place,2023-08-09,Low
2297,28.518548,77.166651,Vasant Kunj,2023-01-09,Medium
2298,28.568652,77.243854,Lajpat Nagar,2023-05-24,Medium
2299,28.69757,77.142806,Pitampura,2023-01-20,Medium
2300,28.65096,77.190965,Karol Bagh,2023-03-01,Low
2301,28.697798,77.140481,Pitampura,2023-12-17,Low
2302,28.69946,77.142891,Pitampura,2023-10-31,Low
2303,28.634368,77.220232,Connaught Place,2023-03-03,Low
2304,28.549585,77.200066,Hauz Khas,2023-09-30,High
2305,28.520009,77.163001,Vasant Kunj,2023-04-29,Medium
2306,28.544668,77.234281,Greater Kailash,2023-12-01,Medium
